entry,at,num_@,player_name,hand_num,phase,action,num_players,rank-A1,rank-A2,rank-P0,rank-P1,rank-P2,position_tag,time_elapsed,_amount,put_in,pot_size
"Flop:  [7♣, A♦, K♠]",2021-11-13 17:53:56.322000+00:00,0,,276,Flop,,3.0,,,,,,,0.851,,,
"""HoangLanHN @ Kgof11uGzY"" checks",2021-11-13 17:54:00.691000+00:00,1,"""HoangLanHN @ Kgof11uGzY""",276,Flop,Checks,3.0,1.0,1.0,1.0,1.0,1.0,EP,4.369,,,
"""Loi @ 6KDaksPWKW"" bets 0.40",2021-11-13 17:54:05.286000+00:00,1,"""Loi @ 6KDaksPWKW""",276,Flop,Bets/Raises,3.0,2.0,1.0,1.0,1.0,1.0,MP,4.595,0.4,0.4,1.0
"""Honda @ 59Y3kR2GJJ"" folds",2021-11-13 17:54:07.764000+00:00,1,"""Honda @ 59Y3kR2GJJ""",276,Flop,Folds,2.0,3.0,1.0,1.0,1.0,1.0,MP,2.478,,,
"""HoangLanHN @ Kgof11uGzY"" folds",2021-11-13 17:54:10.884000+00:00,1,"""HoangLanHN @ Kgof11uGzY""",276,Flop,Folds,1.0,4.0,2.0,2.0,1.0,1.0,EP,3.12,,,
"Uncalled bet of 0.40 returned to ""Loi @ 6KDaksPWKW""",2021-11-13 17:54:11.733000+00:00,1,"""Loi @ 6KDaksPWKW""",276,Flop,,1.0,,,,,,MP,0.849,0.4,-0.4,0.6000000000000001
"""Loi @ 6KDaksPWKW"" collected 0.60 from pot",2021-11-13 17:54:11.733000+00:00,1,"""Loi @ 6KDaksPWKW""",276,Flop,Won,1.0,5.0,1.0,2.0,1.0,1.0,MP,0.0,0.6,,
-- ending hand #276 --,2021-11-13 17:54:11.733000+00:00,0,,276,Flop,,1.0,,,,,,,0.0,,,
"Undealt cards: 7♣, A♦, K♠ [4♦, 3♥]",2021-11-13 17:54:12.292000+00:00,0,,276,Flop,,1.0,,,,,,,0.559,,,
"-- starting hand #277  (No Limit Texas Hold'em) (dealer: ""HoangLanHN @ Kgof11uGzY"") --",2021-11-13 17:54:17.646000+00:00,1,"""HoangLanHN @ Kgof11uGzY""",277,Pre-flop,Dealer,,1.0,1.0,1.0,1.0,,Dealer,0,,,
"Player stacks: #1 ""HoangLanHN @ Kgof11uGzY"" (90.50) | #5 ""Loi @ 6KDaksPWKW"" (306.71) | #6 ""Honda @ 59Y3kR2GJJ"" (43.12) | #8 ""HATuan @ Yf-9wDC92J"" (144.09) | #9 ""Dory @ NaZSSnTRkj"" (256.33)",2021-11-13 17:54:17.646000+00:00,5,,277,Pre-flop,,5.0,,,,,,,0.0,90.5,,
"""Loi @ 6KDaksPWKW"" posts a small blind of 0.10",2021-11-13 17:54:17.656000+00:00,1,"""Loi @ 6KDaksPWKW""",277,Pre-flop,Small blind,5.0,2.0,1.0,1.0,1.0,1.0,EP,0.01,0.1,0.1,0.1
"""Honda @ 59Y3kR2GJJ"" posts a big blind of 0.20",2021-11-13 17:54:17.666000+00:00,1,"""Honda @ 59Y3kR2GJJ""",277,Pre-flop,Big blind,5.0,3.0,1.0,1.0,1.0,1.0,MP,0.01,0.2,0.2,0.30000000000000004
"""HATuan @ Yf-9wDC92J"" calls 0.20",2021-11-13 17:54:21.806000+00:00,1,"""HATuan @ Yf-9wDC92J""",277,Pre-flop,Calls,5.0,4.0,1.0,1.0,1.0,1.0,MP,4.14,0.2,0.2,0.5
"""Dory @ NaZSSnTRkj"" calls 0.20",2021-11-13 17:54:22.969000+00:00,1,"""Dory @ NaZSSnTRkj""",277,Pre-flop,Calls,5.0,5.0,2.0,1.0,1.0,1.0,LP,1.163,0.2,0.2,0.7000000000000001
"""HoangLanHN @ Kgof11uGzY"" calls 0.20",2021-11-13 17:54:24.396000+00:00,1,"""HoangLanHN @ Kgof11uGzY""",277,Pre-flop,Calls,5.0,6.0,3.0,2.0,1.0,1.0,Dealer,1.427,0.2,0.2,0.9
"""Loi @ 6KDaksPWKW"" calls 0.20",2021-11-13 17:54:28.821000+00:00,1,"""Loi @ 6KDaksPWKW""",277,Pre-flop,Calls,5.0,7.0,4.0,2.0,1.0,1.0,EP,4.425,0.2,0.1,1.0
"""Honda @ 59Y3kR2GJJ"" checks",2021-11-13 17:54:29.911000+00:00,1,"""Honda @ 59Y3kR2GJJ""",277,Pre-flop,Checks,5.0,8.0,1.0,2.0,1.0,1.0,MP,1.09,,,
"Flop:  [Q♥, K♥, 3♠]",2021-11-13 17:54:30.747000+00:00,0,,277,Flop,,5.0,,,,,,,0.836,,,
"""Loi @ 6KDaksPWKW"" checks",2021-11-13 17:54:35.365000+00:00,1,"""Loi @ 6KDaksPWKW""",277,Flop,Checks,5.0,1.0,1.0,1.0,1.0,1.0,EP,4.618,,,
"""Honda @ 59Y3kR2GJJ"" checks",2021-11-13 17:54:38.094000+00:00,1,"""Honda @ 59Y3kR2GJJ""",277,Flop,Checks,5.0,2.0,2.0,1.0,1.0,1.0,MP,2.729,,,
"""HATuan @ Yf-9wDC92J"" checks",2021-11-13 17:54:41.340000+00:00,1,"""HATuan @ Yf-9wDC92J""",277,Flop,Checks,5.0,3.0,3.0,1.0,1.0,1.0,MP,3.246,,,
"""Dory @ NaZSSnTRkj"" checks",2021-11-13 17:54:43.478000+00:00,1,"""Dory @ NaZSSnTRkj""",277,Flop,Checks,5.0,4.0,4.0,1.0,1.0,1.0,LP,2.138,,,
"""HoangLanHN @ Kgof11uGzY"" checks",2021-11-13 17:54:44.834000+00:00,1,"""HoangLanHN @ Kgof11uGzY""",277,Flop,Checks,5.0,5.0,5.0,1.0,1.0,1.0,Dealer,1.356,,,
"Turn: Q♥, K♥, 3♠ [Q♠]",2021-11-13 17:54:45.670000+00:00,0,,277,Turn,,5.0,,,,,,,0.836,,,
"""Loi @ 6KDaksPWKW"" checks",2021-11-13 17:54:49.793000+00:00,1,"""Loi @ 6KDaksPWKW""",277,Turn,Checks,5.0,1.0,1.0,1.0,1.0,1.0,EP,4.123,,,
"""Honda @ 59Y3kR2GJJ"" bets 0.20",2021-11-13 17:54:51.672000+00:00,1,"""Honda @ 59Y3kR2GJJ""",277,Turn,Bets/Raises,5.0,2.0,1.0,1.0,1.0,1.0,MP,1.879,0.2,0.2,1.2000000000000002
"""HATuan @ Yf-9wDC92J"" raises to 1.60",2021-11-13 17:54:54.486000+00:00,1,"""HATuan @ Yf-9wDC92J""",277,Turn,Bets/Raises,5.0,3.0,2.0,1.0,1.0,1.0,MP,2.814,1.6,1.6,2.8000000000000003
"""Dory @ NaZSSnTRkj"" folds",2021-11-13 17:54:55.676000+00:00,1,"""Dory @ NaZSSnTRkj""",277,Turn,Folds,4.0,4.0,1.0,1.0,1.0,1.0,LP,1.19,,,
"""HoangLanHN @ Kgof11uGzY"" folds",2021-11-13 17:54:57.926000+00:00,1,"""HoangLanHN @ Kgof11uGzY""",277,Turn,Folds,3.0,5.0,2.0,1.0,1.0,1.0,Dealer,2.25,,,
"""Loi @ 6KDaksPWKW"" folds",2021-11-13 17:54:59.035000+00:00,1,"""Loi @ 6KDaksPWKW""",277,Turn,Folds,2.0,6.0,3.0,2.0,1.0,1.0,EP,1.109,,,
"""Honda @ 59Y3kR2GJJ"" calls 1.60",2021-11-13 17:55:00.214000+00:00,1,"""Honda @ 59Y3kR2GJJ""",277,Turn,Calls,2.0,7.0,1.0,2.0,1.0,1.0,MP,1.179,1.6,1.4000000000000001,4.2
"River: Q♥, K♥, 3♠, Q♠ [3♥]",2021-11-13 17:55:01.134000+00:00,0,,277,River,,2.0,,,,,,,0.92,,,
"""Honda @ 59Y3kR2GJJ"" bets 2.10",2021-11-13 17:55:08.510000+00:00,1,"""Honda @ 59Y3kR2GJJ""",277,River,Bets/Raises,2.0,1.0,1.0,1.0,1.0,1.0,MP,7.376,2.1,2.1,6.300000000000001
"""HATuan @ Yf-9wDC92J"" calls 2.10",2021-11-13 17:55:10.102000+00:00,1,"""HATuan @ Yf-9wDC92J""",277,River,Calls,2.0,2.0,1.0,1.0,1.0,1.0,MP,1.592,2.1,2.1,8.4
"""Honda @ 59Y3kR2GJJ"" shows a Q♦, 7♣.",2021-11-13 17:55:10.939000+00:00,1,"""Honda @ 59Y3kR2GJJ""",277,River,,2.0,,,,,,MP,0.837,,,
"""Honda @ 59Y3kR2GJJ"" collected 4.20 from pot with Full House, Q's over 3's (combination: Q♦, Q♥, Q♠, 3♠, 3♥)",2021-11-13 17:55:10.939000+00:00,1,"""Honda @ 59Y3kR2GJJ""",277,River,Won,2.0,3.5,1.5,2.0,1.0,1.0,MP,0.0,4.2,,
"""HATuan @ Yf-9wDC92J"" shows a Q♣, 9♥.",2021-11-13 17:55:10.939000+00:00,1,"""HATuan @ Yf-9wDC92J""",277,River,,2.0,,,,,,MP,0.0,,,
"""HATuan @ Yf-9wDC92J"" collected 4.20 from pot with Full House, Q's over 3's (combination: Q♣, Q♥, Q♠, 3♠, 3♥)",2021-11-13 17:55:10.939000+00:00,1,"""HATuan @ Yf-9wDC92J""",277,River,Won,2.0,3.5,1.5,2.0,1.0,1.0,MP,0.0,4.2,,
-- ending hand #277 --,2021-11-13 17:55:10.939000+00:00,0,,277,River,,2.0,,,,,,,0.0,,,
"-- starting hand #278  (No Limit Texas Hold'em) (dealer: ""Loi @ 6KDaksPWKW"") --",2021-11-13 17:55:16.994000+00:00,1,"""Loi @ 6KDaksPWKW""",278,Pre-flop,Dealer,,1.0,1.0,1.0,1.0,,Dealer,0,,,
"Player stacks: #1 ""HoangLanHN @ Kgof11uGzY"" (90.30) | #5 ""Loi @ 6KDaksPWKW"" (306.51) | #6 ""Honda @ 59Y3kR2GJJ"" (43.42) | #8 ""HATuan @ Yf-9wDC92J"" (144.39) | #9 ""Dory @ NaZSSnTRkj"" (256.13)",2021-11-13 17:55:16.994000+00:00,5,,278,Pre-flop,,5.0,,,,,,,0.0,90.3,,
"""Honda @ 59Y3kR2GJJ"" posts a small blind of 0.10",2021-11-13 17:55:17.004000+00:00,1,"""Honda @ 59Y3kR2GJJ""",278,Pre-flop,Small blind,5.0,2.0,1.0,1.0,1.0,1.0,EP,0.01,0.1,0.1,0.1
"""HATuan @ Yf-9wDC92J"" posts a big blind of 0.20",2021-11-13 17:55:17.014000+00:00,1,"""HATuan @ Yf-9wDC92J""",278,Pre-flop,Big blind,5.0,3.0,1.0,1.0,1.0,1.0,MP,0.01,0.2,0.2,0.30000000000000004
"""Dory @ NaZSSnTRkj"" folds",2021-11-13 17:55:18.999000+00:00,1,"""Dory @ NaZSSnTRkj""",278,Pre-flop,Folds,4.0,4.0,1.0,1.0,1.0,1.0,LP,1.985,,,
"""HoangLanHN @ Kgof11uGzY"" folds",2021-11-13 17:55:20.247000+00:00,1,"""HoangLanHN @ Kgof11uGzY""",278,Pre-flop,Folds,3.0,5.0,2.0,1.0,1.0,1.0,LP,1.248,,,
"""Loi @ 6KDaksPWKW"" folds",2021-11-13 17:55:21.410000+00:00,1,"""Loi @ 6KDaksPWKW""",278,Pre-flop,Folds,2.0,6.0,3.0,2.0,1.0,1.0,Dealer,1.163,,,
"""Honda @ 59Y3kR2GJJ"" calls 0.20",2021-11-13 17:55:22.604000+00:00,1,"""Honda @ 59Y3kR2GJJ""",278,Pre-flop,Calls,2.0,7.0,1.0,2.0,1.0,1.0,EP,1.194,0.2,0.1,0.4
"""HATuan @ Yf-9wDC92J"" raises to 0.80",2021-11-13 17:55:26.412000+00:00,1,"""HATuan @ Yf-9wDC92J""",278,Pre-flop,Bets/Raises,2.0,8.0,1.0,2.0,1.0,1.0,MP,3.808,0.8,0.6000000000000001,1.0
"""Honda @ 59Y3kR2GJJ"" calls 0.80",2021-11-13 17:55:28.945000+00:00,1,"""Honda @ 59Y3kR2GJJ""",278,Pre-flop,Calls,2.0,9.0,2.0,3.0,2.0,2.0,EP,2.533,0.8,0.6000000000000001,1.6
"Flop:  [8♣, 9♥, 9♠]",2021-11-13 17:55:29.750000+00:00,0,,278,Flop,,2.0,,,,,,,0.805,,,
"""Honda @ 59Y3kR2GJJ"" checks",2021-11-13 17:55:32.505000+00:00,1,"""Honda @ 59Y3kR2GJJ""",278,Flop,Checks,2.0,1.0,1.0,1.0,1.0,1.0,EP,2.755,,,
"""HATuan @ Yf-9wDC92J"" bets 0.80",2021-11-13 17:55:35.563000+00:00,1,"""HATuan @ Yf-9wDC92J""",278,Flop,Bets/Raises,2.0,2.0,1.0,1.0,1.0,1.0,MP,3.058,0.8,0.8,2.4000000000000004
"""Honda @ 59Y3kR2GJJ"" calls 0.80",2021-11-13 17:55:38.377000+00:00,1,"""Honda @ 59Y3kR2GJJ""",278,Flop,Calls,2.0,3.0,1.0,2.0,1.0,1.0,EP,2.814,0.8,0.8,3.2
"Turn: 8♣, 9♥, 9♠ [3♣]",2021-11-13 17:55:39.207000+00:00,0,,278,Turn,,2.0,,,,,,,0.83,,,
"""Honda @ 59Y3kR2GJJ"" checks",2021-11-13 17:55:41.193000+00:00,1,"""Honda @ 59Y3kR2GJJ""",278,Turn,Checks,2.0,1.0,1.0,1.0,1.0,1.0,EP,1.986,,,
"""HATuan @ Yf-9wDC92J"" checks",2021-11-13 17:55:43.666000+00:00,1,"""HATuan @ Yf-9wDC92J""",278,Turn,Checks,2.0,2.0,2.0,1.0,1.0,1.0,MP,2.473,,,
"River: 8♣, 9♥, 9♠, 3♣ [Q♥]",2021-11-13 17:55:44.564000+00:00,0,,278,River,,2.0,,,,,,,0.898,,,
"""Honda @ 59Y3kR2GJJ"" bets 1.60",2021-11-13 17:55:49.484000+00:00,1,"""Honda @ 59Y3kR2GJJ""",278,River,Bets/Raises,2.0,1.0,1.0,1.0,1.0,1.0,EP,4.92,1.6,1.6,4.800000000000001
"""HATuan @ Yf-9wDC92J"" folds",2021-11-13 17:56:03.625000+00:00,1,"""HATuan @ Yf-9wDC92J""",278,River,Folds,1.0,2.0,1.0,1.0,1.0,1.0,MP,14.141,,,
"Uncalled bet of 1.60 returned to ""Honda @ 59Y3kR2GJJ""",2021-11-13 17:56:04.483000+00:00,1,"""Honda @ 59Y3kR2GJJ""",278,River,,1.0,,,,,,EP,0.858,1.6,-1.6,3.2
"""Honda @ 59Y3kR2GJJ"" collected 3.20 from pot",2021-11-13 17:56:04.483000+00:00,1,"""Honda @ 59Y3kR2GJJ""",278,River,Won,1.0,3.0,1.0,2.0,1.0,1.0,EP,0.0,3.2,,
-- ending hand #278 --,2021-11-13 17:56:04.483000+00:00,0,,278,River,,1.0,,,,,,,0.0,,,
"-- starting hand #279  (No Limit Texas Hold'em) (dealer: ""Honda @ 59Y3kR2GJJ"") --",2021-11-13 17:56:07.483000+00:00,1,"""Honda @ 59Y3kR2GJJ""",279,Pre-flop,Dealer,,1.0,1.0,1.0,1.0,,Dealer,0,,,
"Player stacks: #1 ""HoangLanHN @ Kgof11uGzY"" (90.30) | #5 ""Loi @ 6KDaksPWKW"" (306.51) | #6 ""Honda @ 59Y3kR2GJJ"" (45.02) | #8 ""HATuan @ Yf-9wDC92J"" (142.79) | #9 ""Dory @ NaZSSnTRkj"" (256.13)",2021-11-13 17:56:07.483000+00:00,5,,279,Pre-flop,,5.0,,,,,,,0.0,90.3,,
"""HATuan @ Yf-9wDC92J"" posts a small blind of 0.10",2021-11-13 17:56:07.493000+00:00,1,"""HATuan @ Yf-9wDC92J""",279,Pre-flop,Small blind,5.0,2.0,1.0,1.0,1.0,1.0,EP,0.01,0.1,0.1,0.1
"""Dory @ NaZSSnTRkj"" posts a big blind of 0.20",2021-11-13 17:56:07.503000+00:00,1,"""Dory @ NaZSSnTRkj""",279,Pre-flop,Big blind,5.0,3.0,1.0,1.0,1.0,1.0,MP,0.01,0.2,0.2,0.30000000000000004
"""HoangLanHN @ Kgof11uGzY"" calls 0.20",2021-11-13 17:56:10.874000+00:00,1,"""HoangLanHN @ Kgof11uGzY""",279,Pre-flop,Calls,5.0,4.0,1.0,1.0,1.0,1.0,MP,3.371,0.2,0.2,0.5
"""Loi @ 6KDaksPWKW"" calls 0.20",2021-11-13 17:56:17.478000+00:00,1,"""Loi @ 6KDaksPWKW""",279,Pre-flop,Calls,5.0,5.0,2.0,1.0,1.0,1.0,LP,6.604,0.2,0.2,0.7000000000000001
"""Honda @ 59Y3kR2GJJ"" calls 0.20",2021-11-13 17:56:18.600000+00:00,1,"""Honda @ 59Y3kR2GJJ""",279,Pre-flop,Calls,5.0,6.0,3.0,2.0,1.0,1.0,Dealer,1.122,0.2,0.2,0.9
"""HATuan @ Yf-9wDC92J"" folds",2021-11-13 17:56:19.746000+00:00,1,"""HATuan @ Yf-9wDC92J""",279,Pre-flop,Folds,4.0,7.0,1.0,2.0,1.0,1.0,EP,1.146,,,
"""Dory @ NaZSSnTRkj"" raises to 1.00",2021-11-13 17:56:22.006000+00:00,1,"""Dory @ NaZSSnTRkj""",279,Pre-flop,Bets/Raises,4.0,8.0,1.0,2.0,1.0,1.0,MP,2.26,1.0,0.8,1.7000000000000002
"""HoangLanHN @ Kgof11uGzY"" folds",2021-11-13 17:56:31.478000+00:00,1,"""HoangLanHN @ Kgof11uGzY""",279,Pre-flop,Folds,3.0,9.0,2.0,2.0,1.0,1.0,MP,9.472,,,
"""Loi @ 6KDaksPWKW"" calls 1.00",2021-11-13 17:56:36.036000+00:00,1,"""Loi @ 6KDaksPWKW""",279,Pre-flop,Calls,3.0,10.0,4.0,2.0,2.0,2.0,LP,4.558,1.0,0.8,2.5
"""Honda @ 59Y3kR2GJJ"" calls 1.00",2021-11-13 17:56:37.159000+00:00,1,"""Honda @ 59Y3kR2GJJ""",279,Pre-flop,Calls,3.0,11.0,5.0,3.0,2.0,2.0,Dealer,1.123,1.0,0.8,3.3000000000000003
"Flop:  [J♦, 7♠, 3♠]",2021-11-13 17:56:37.997000+00:00,0,,279,Flop,,3.0,,,,,,,0.838,,,
"""Dory @ NaZSSnTRkj"" bets 2.30",2021-11-13 17:56:41.211000+00:00,1,"""Dory @ NaZSSnTRkj""",279,Flop,Bets/Raises,3.0,1.0,1.0,1.0,1.0,1.0,MP,3.214,2.3,2.3,5.6
"""Loi @ 6KDaksPWKW"" folds",2021-11-13 17:56:49.226000+00:00,1,"""Loi @ 6KDaksPWKW""",279,Flop,Folds,2.0,2.0,1.0,1.0,1.0,1.0,LP,8.015,,,
"""Honda @ 59Y3kR2GJJ"" folds",2021-11-13 17:56:50.366000+00:00,1,"""Honda @ 59Y3kR2GJJ""",279,Flop,Folds,1.0,3.0,2.0,1.0,1.0,1.0,Dealer,1.14,,,
"Uncalled bet of 2.30 returned to ""Dory @ NaZSSnTRkj""",2021-11-13 17:56:51.209000+00:00,1,"""Dory @ NaZSSnTRkj""",279,Flop,,1.0,,,,,,MP,0.843,2.3,-2.3,3.3000000000000003
"""Dory @ NaZSSnTRkj"" collected 3.30 from pot",2021-11-13 17:56:51.209000+00:00,1,"""Dory @ NaZSSnTRkj""",279,Flop,Won,1.0,4.0,1.0,2.0,1.0,1.0,MP,0.0,3.3,,
-- ending hand #279 --,2021-11-13 17:56:51.209000+00:00,0,,279,Flop,,1.0,,,,,,,0.0,,,
"Undealt cards: J♦, 7♠, 3♠ [9♥, 5♦]",2021-11-13 17:56:51.655000+00:00,0,,279,Flop,,1.0,,,,,,,0.446,,,
"-- starting hand #280  (No Limit Texas Hold'em) (dealer: ""HATuan @ Yf-9wDC92J"") --",2021-11-13 17:56:57.167000+00:00,1,"""HATuan @ Yf-9wDC92J""",280,Pre-flop,Dealer,,1.0,1.0,1.0,1.0,,Dealer,0,,,
"Player stacks: #1 ""HoangLanHN @ Kgof11uGzY"" (90.10) | #5 ""Loi @ 6KDaksPWKW"" (305.51) | #6 ""Honda @ 59Y3kR2GJJ"" (44.02) | #8 ""HATuan @ Yf-9wDC92J"" (142.69) | #9 ""Dory @ NaZSSnTRkj"" (258.43)",2021-11-13 17:56:57.167000+00:00,5,,280,Pre-flop,,5.0,,,,,,,0.0,90.1,,
"""Dory @ NaZSSnTRkj"" posts a small blind of 0.10",2021-11-13 17:56:57.177000+00:00,1,"""Dory @ NaZSSnTRkj""",280,Pre-flop,Small blind,5.0,2.0,1.0,1.0,1.0,1.0,EP,0.01,0.1,0.1,0.1
"""HoangLanHN @ Kgof11uGzY"" posts a big blind of 0.20",2021-11-13 17:56:57.187000+00:00,1,"""HoangLanHN @ Kgof11uGzY""",280,Pre-flop,Big blind,5.0,3.0,1.0,1.0,1.0,1.0,MP,0.01,0.2,0.2,0.30000000000000004
"""Loi @ 6KDaksPWKW"" raises to 0.60",2021-11-13 17:57:01.525000+00:00,1,"""Loi @ 6KDaksPWKW""",280,Pre-flop,Bets/Raises,5.0,4.0,1.0,1.0,1.0,1.0,MP,4.338,0.6,0.6,0.9
"""Honda @ 59Y3kR2GJJ"" calls 0.60",2021-11-13 17:57:04.962000+00:00,1,"""Honda @ 59Y3kR2GJJ""",280,Pre-flop,Calls,5.0,5.0,1.0,1.0,1.0,1.0,LP,3.437,0.6,0.6,1.5
"""HATuan @ Yf-9wDC92J"" calls 0.60",2021-11-13 17:57:06.032000+00:00,1,"""HATuan @ Yf-9wDC92J""",280,Pre-flop,Calls,5.0,6.0,2.0,2.0,1.0,1.0,Dealer,1.07,0.6,0.6,2.1
"""Dory @ NaZSSnTRkj"" calls 0.60",2021-11-13 17:57:07.272000+00:00,1,"""Dory @ NaZSSnTRkj""",280,Pre-flop,Calls,5.0,7.0,3.0,2.0,1.0,1.0,EP,1.24,0.6,0.5,2.6
"""HoangLanHN @ Kgof11uGzY"" folds",2021-11-13 17:57:08.466000+00:00,1,"""HoangLanHN @ Kgof11uGzY""",280,Pre-flop,Folds,4.0,8.0,1.0,2.0,1.0,1.0,MP,1.194,,,
"Flop:  [J♠, 5♦, 4♦]",2021-11-13 17:57:09.384000+00:00,0,,280,Flop,,4.0,,,,,,,0.918,,,
"""Dory @ NaZSSnTRkj"" checks",2021-11-13 17:57:11.439000+00:00,1,"""Dory @ NaZSSnTRkj""",280,Flop,Checks,4.0,1.0,1.0,1.0,1.0,1.0,EP,2.055,,,
"""Loi @ 6KDaksPWKW"" bets 1.50",2021-11-13 17:57:21.426000+00:00,1,"""Loi @ 6KDaksPWKW""",280,Flop,Bets/Raises,4.0,2.0,1.0,1.0,1.0,1.0,MP,9.987,1.5,1.5,4.1
"""Honda @ 59Y3kR2GJJ"" calls 1.50",2021-11-13 17:57:23.757000+00:00,1,"""Honda @ 59Y3kR2GJJ""",280,Flop,Calls,4.0,3.0,1.0,1.0,1.0,1.0,LP,2.331,1.5,1.5,5.6
"""HATuan @ Yf-9wDC92J"" calls 1.50",2021-11-13 17:57:29.173000+00:00,1,"""HATuan @ Yf-9wDC92J""",280,Flop,Calls,4.0,4.0,2.0,1.0,1.0,1.0,Dealer,5.416,1.5,1.5,7.1
"""Dory @ NaZSSnTRkj"" calls 1.50",2021-11-13 17:57:31.303000+00:00,1,"""Dory @ NaZSSnTRkj""",280,Flop,Calls,4.0,5.0,3.0,2.0,1.0,1.0,EP,2.13,1.5,1.5,8.6
"Turn: J♠, 5♦, 4♦ [6♦]",2021-11-13 17:57:32.205000+00:00,0,,280,Turn,,4.0,,,,,,,0.902,,,
"""Dory @ NaZSSnTRkj"" checks",2021-11-13 17:57:33.536000+00:00,1,"""Dory @ NaZSSnTRkj""",280,Turn,Checks,4.0,1.0,1.0,1.0,1.0,1.0,EP,1.331,,,
"""Loi @ 6KDaksPWKW"" checks",2021-11-13 17:57:40.558000+00:00,1,"""Loi @ 6KDaksPWKW""",280,Turn,Checks,4.0,2.0,2.0,1.0,1.0,1.0,MP,7.022,,,
"""Honda @ 59Y3kR2GJJ"" checks",2021-11-13 17:57:44.526000+00:00,1,"""Honda @ 59Y3kR2GJJ""",280,Turn,Checks,4.0,3.0,3.0,1.0,1.0,1.0,LP,3.968,,,
"""HATuan @ Yf-9wDC92J"" bets 4.30",2021-11-13 17:57:49.330000+00:00,1,"""HATuan @ Yf-9wDC92J""",280,Turn,Bets/Raises,4.0,4.0,1.0,1.0,1.0,1.0,Dealer,4.804,4.3,4.3,12.9
"""Dory @ NaZSSnTRkj"" calls 4.30",2021-11-13 17:57:54.662000+00:00,1,"""Dory @ NaZSSnTRkj""",280,Turn,Calls,4.0,5.0,1.0,2.0,1.0,1.0,EP,5.332,4.3,4.3,17.2
"""Loi @ 6KDaksPWKW"" folds",2021-11-13 17:58:05.561000+00:00,1,"""Loi @ 6KDaksPWKW""",280,Turn,Folds,3.0,6.0,1.0,2.0,1.0,1.0,MP,10.899,,,
"""Honda @ 59Y3kR2GJJ"" calls 4.30",2021-11-13 17:58:06.697000+00:00,1,"""Honda @ 59Y3kR2GJJ""",280,Turn,Calls,3.0,7.0,2.0,2.0,1.0,1.0,LP,1.136,4.3,4.3,21.5
"River: J♠, 5♦, 4♦, 6♦ [2♥]",2021-11-13 17:58:07.631000+00:00,0,,280,River,,3.0,,,,,,,0.934,,,
"""Dory @ NaZSSnTRkj"" checks",2021-11-13 17:58:09.200000+00:00,1,"""Dory @ NaZSSnTRkj""",280,River,Checks,3.0,1.0,1.0,1.0,1.0,1.0,EP,1.569,,,
"""Honda @ 59Y3kR2GJJ"" checks",2021-11-13 17:58:11.895000+00:00,1,"""Honda @ 59Y3kR2GJJ""",280,River,Checks,3.0,2.0,2.0,1.0,1.0,1.0,LP,2.695,,,
"""HATuan @ Yf-9wDC92J"" bets 10.15",2021-11-13 17:58:16.931000+00:00,1,"""HATuan @ Yf-9wDC92J""",280,River,Bets/Raises,3.0,3.0,1.0,1.0,1.0,1.0,Dealer,5.036,10.15,10.15,31.65
"""Dory @ NaZSSnTRkj"" folds",2021-11-13 17:58:21.993000+00:00,1,"""Dory @ NaZSSnTRkj""",280,River,Folds,2.0,4.0,1.0,2.0,1.0,1.0,EP,5.062,,,
"""Honda @ 59Y3kR2GJJ"" folds",2021-11-13 17:58:26.094000+00:00,1,"""Honda @ 59Y3kR2GJJ""",280,River,Folds,1.0,5.0,2.0,2.0,1.0,1.0,LP,4.101,,,
"Uncalled bet of 10.15 returned to ""HATuan @ Yf-9wDC92J""",2021-11-13 17:58:26.902000+00:00,1,"""HATuan @ Yf-9wDC92J""",280,River,,1.0,,,,,,Dealer,0.808,10.15,-10.15,21.5
"""HATuan @ Yf-9wDC92J"" collected 21.50 from pot",2021-11-13 17:58:26.902000+00:00,1,"""HATuan @ Yf-9wDC92J""",280,River,Won,1.0,6.0,1.0,2.0,1.0,1.0,Dealer,0.0,21.5,,
-- ending hand #280 --,2021-11-13 17:58:26.902000+00:00,0,,280,River,,1.0,,,,,,,0.0,,,
"-- starting hand #281  (No Limit Texas Hold'em) (dealer: ""Dory @ NaZSSnTRkj"") --",2021-11-13 17:58:29.880000+00:00,1,"""Dory @ NaZSSnTRkj""",281,Pre-flop,Dealer,,1.0,1.0,1.0,1.0,,Dealer,0,,,
"Player stacks: #1 ""HoangLanHN @ Kgof11uGzY"" (89.90) | #5 ""Loi @ 6KDaksPWKW"" (303.41) | #6 ""Honda @ 59Y3kR2GJJ"" (37.62) | #8 ""HATuan @ Yf-9wDC92J"" (157.79) | #9 ""Dory @ NaZSSnTRkj"" (252.03)",2021-11-13 17:58:29.880000+00:00,5,,281,Pre-flop,,5.0,,,,,,,0.0,89.9,,
"""HoangLanHN @ Kgof11uGzY"" posts a small blind of 0.10",2021-11-13 17:58:29.890000+00:00,1,"""HoangLanHN @ Kgof11uGzY""",281,Pre-flop,Small blind,5.0,2.0,1.0,1.0,1.0,1.0,EP,0.01,0.1,0.1,0.1
